logLik,epsilon_neg_L1,epsilon_pos_L1,lambda,mu,diffusion_coef,tau_s,tau_l,epsilon_neg_accept,epsilon_pos_accept,lambda_accept,mu_accept,diffusion_coef_accept,tau_s_accept,tau_l_accept,change_k_accept,switch_anc_accept,add_anc_accept,make_founder_accept,make_orphan_accept
-282.483,0.280321,0,0.5,0.05,17.9525,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998943,-nan,-nan,-nan,0.513174,0,-nan,-nan
-300.888,0.828419,0,0.5,0.05,19.6131,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998315,-nan,-nan,-nan,0.503094,-nan,-nan,-nan
-288.434,0.280321,0,0.5,0.05,21.0336,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997938,-nan,-nan,-nan,0.489579,0,-nan,-nan
-304.378,0.43184,0,0.5,0.05,25.1207,1,2.06115e-09,-nan,-nan,-nan,-nan,0.996461,-nan,-nan,-nan,0.496521,-nan,-nan,-nan
-301.075,0.533369,0,0.5,0.05,27.7601,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998599,-nan,-nan,-nan,0.502605,-nan,-nan,-nan
-288.824,0.280321,0,0.5,0.05,19.5603,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999055,-nan,-nan,-nan,0.515456,0,-nan,-nan
-302.718,0.828419,0,0.5,0.05,19.7389,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999158,-nan,-nan,-nan,0.507222,-nan,-nan,-nan
-281.072,0.280321,0,0.5,0.05,15.6273,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999308,-nan,-nan,-nan,0.509465,0,-nan,-nan
-280.822,0.280321,0,0.5,0.05,14.9365,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998619,-nan,-nan,-nan,0.509327,0,-nan,-nan
-301.626,0.828419,0,0.5,0.05,20.4551,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999534,-nan,-nan,-nan,0.50869,-nan,-nan,-nan
-283.005,0.280321,0,0.5,0.05,14.2834,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997179,-nan,-nan,-nan,0.502425,0,-nan,-nan
-303.181,0.43184,0,0.5,0.05,23.2022,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998773,-nan,-nan,-nan,0.508209,-nan,-nan,-nan
-296.414,0.828419,0,0.5,0.05,15.7772,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999538,-nan,-nan,-nan,0.505216,-nan,-nan,-nan
-284.967,0.280321,0,0.5,0.05,19.4177,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998583,-nan,-nan,-nan,0.507531,0,-nan,-nan
-280.927,0.280321,0,0.5,0.05,18.3797,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998596,-nan,-nan,-nan,0.525547,0,-nan,-nan
-284.254,0.280321,0,0.5,0.05,18.9317,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.5,0,-nan,-nan
-280.425,0.280321,0,0.5,0.05,17.9455,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.502058,0,-nan,-nan
-292.024,0.828419,0,0.5,0.05,10.8321,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998081,-nan,-nan,-nan,0.509918,-nan,-nan,-nan
-285.249,0.280321,0,0.5,0.05,17.2476,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999289,-nan,-nan,-nan,0.488081,0,-nan,-nan
-280.021,0.280321,0,0.5,0.05,15.8694,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997253,-nan,-nan,-nan,0.504174,0,-nan,-nan
-291.196,0.828419,0,0.5,0.05,9.4885,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99861,-nan,-nan,-nan,0.497657,-nan,-nan,-nan
-284.164,0.280321,0,0.5,0.05,18.169,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997262,-nan,-nan,-nan,0.505526,0,-nan,-nan
-285.713,0.280321,0,0.5,0.05,20.1552,1,2.06115e-09,-nan,-nan,-nan,-nan,0.994358,-nan,-nan,-nan,0.498785,0,-nan,-nan
-295.245,0.828419,0,0.5,0.05,13.37,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998584,-nan,-nan,-nan,0.504509,-nan,-nan,-nan
-282.732,0.280321,0,0.5,0.05,22.0173,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997122,-nan,-nan,-nan,0.485978,0,-nan,-nan
-283.059,0.280321,0,0.5,0.05,23.6023,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997046,-nan,-nan,-nan,0.500396,0,-nan,-nan
-303.999,0.43184,0,0.5,0.05,22.6341,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999525,-nan,-nan,-nan,0.503468,-nan,-nan,-nan
-292.601,0.828419,0,0.5,0.05,14.3872,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998617,-nan,-nan,-nan,0.507539,-nan,-nan,-nan
-289.33,0.280321,0,0.5,0.05,25.7206,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999534,-nan,-nan,-nan,0.501899,0,-nan,-nan
-287.623,0.280321,0,0.5,0.05,24.9148,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.522673,0,-nan,-nan
-287.33,0.280321,0,0.5,0.05,24.3952,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.522088,0,-nan,-nan
-293.614,0.828419,0,0.5,0.05,11.7213,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998948,-nan,-nan,-nan,0.507674,-nan,-nan,-nan
-297.24,0.43184,0,0.5,0.05,17.8644,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999087,-nan,-nan,-nan,0.50059,-nan,-nan,-nan
-286.855,0.280321,0,0.5,0.05,23.8901,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999078,-nan,-nan,-nan,0.50585,0,-nan,-nan
-288.902,0.280321,0,0.5,0.05,26.5631,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.514658,0,-nan,-nan
-288.779,0.280321,0,0.5,0.05,24.9569,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.513514,0,-nan,-nan
-291.426,0.280321,0,0.5,0.05,25.5253,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998626,-nan,-nan,-nan,0.477329,0,-nan,-nan
-293.859,0.280321,0,0.5,0.05,26.5792,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.522951,0,-nan,-nan
-294.655,0.828419,0,0.5,0.05,12.9149,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99779,-nan,-nan,-nan,0.507592,-nan,-nan,-nan
-292.38,0.280321,0,0.5,0.05,27.0361,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999305,-nan,-nan,-nan,0.490805,0,-nan,-nan
-295.918,0.828419,0,0.5,0.05,10.5184,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999305,-nan,-nan,-nan,0.504881,-nan,-nan,-nan
-295.017,0.828419,0,0.5,0.05,10.7914,1,2.06115e-09,-nan,-nan,-nan,-nan,0.994521,-nan,-nan,-nan,0.513386,-nan,-nan,-nan
-293.414,0.828419,0,0.5,0.05,13.4978,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.494771,-nan,-nan,-nan
-295.007,0.828419,0,0.5,0.05,14.3965,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998592,-nan,-nan,-nan,0.513178,-nan,-nan,-nan
-293.289,0.280321,0,0.5,0.05,28.1441,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99917,-nan,-nan,-nan,0.516705,0,-nan,-nan
-297.722,0.828419,0,0.5,0.05,14.6735,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.476322,-nan,-nan,-nan
-295.33,0.280321,0,0.5,0.05,30.3496,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999292,-nan,-nan,-nan,0.497778,0,-nan,-nan
-300.543,0.828419,0,0.5,0.05,17.6881,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.510133,-nan,-nan,-nan
-298.872,0.280321,0,0.5,0.05,32.242,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99866,-nan,-nan,-nan,0.510017,0,-nan,-nan
-293.649,0.533369,0,0.5,0.05,11.995,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998378,-nan,-nan,-nan,0.505488,-nan,-nan,-nan
-291.723,0.533369,0,0.5,0.05,9.01784,1,2.06115e-09,-nan,-nan,-nan,-nan,0.995781,-nan,-nan,-nan,0.530644,-nan,-nan,-nan
-291.393,0.533369,0,0.5,0.05,8.39396,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.509178,-nan,-nan,-nan
-285.913,0.280321,0,0.5,0.05,27.0709,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999301,-nan,-nan,-nan,0.49939,0,-nan,-nan
-290.907,0.533369,0,0.5,0.05,9.75173,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99857,-nan,-nan,-nan,0.503268,-nan,-nan,-nan
-298.457,0.828419,0,0.5,0.05,15.4004,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99799,-nan,-nan,-nan,0.497008,-nan,-nan,-nan
-294.487,0.533369,0,0.5,0.05,7.15854,1,2.06115e-09,-nan,-nan,-nan,-nan,0.994656,-nan,-nan,-nan,0.495805,-nan,-nan,-nan
-293.46,0.533369,0,0.5,0.05,8.81385,1,2.06115e-09,-nan,-nan,-nan,-nan,0.994374,-nan,-nan,-nan,0.515128,-nan,-nan,-nan
-299.209,0.828419,0,0.5,0.05,16.714,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998639,-nan,-nan,-nan,0.501976,-nan,-nan,-nan
-309.47,0.43184,0,0.5,0.05,22.7298,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998875,-nan,-nan,-nan,0.50441,-nan,-nan,-nan
-301.564,0.43184,0,0.5,0.05,24.1049,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997126,-nan,-nan,-nan,0.508436,-nan,-nan,-nan
-282.254,0.280321,0,0.5,0.05,23.9851,1,2.06115e-09,-nan,-nan,-nan,-nan,0.9993,-nan,-nan,-nan,0.499035,0,-nan,-nan
-284.151,0.280321,0,0.5,0.05,26.0915,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998592,-nan,-nan,-nan,0.515663,0,-nan,-nan
-285.23,0.280321,0,0.5,0.05,24.9137,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998575,-nan,-nan,-nan,0.516881,0,-nan,-nan
-297.446,0.828419,0,0.5,0.05,21.8783,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998395,-nan,-nan,-nan,0.506808,-nan,-nan,-nan
-304.507,0.43184,0,0.5,0.05,23.7964,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997455,-nan,-nan,-nan,0.515316,-nan,-nan,-nan
-286.149,0.280321,0,0.5,0.05,26.0323,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998594,-nan,-nan,-nan,0.515486,0,-nan,-nan
-299.234,0.43184,0,0.5,0.05,24.1423,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997149,-nan,-nan,-nan,0.499807,-nan,-nan,-nan
-286.998,0.280321,0,0.5,0.05,25.2785,1,2.06115e-09,-nan,-nan,-nan,-nan,0.996456,-nan,-nan,-nan,0.499393,0,-nan,-nan
-296.6,0.533369,0,0.5,0.05,9.91302,1,2.06115e-09,-nan,-nan,-nan,-nan,0.996308,-nan,-nan,-nan,0.512392,-nan,-nan,-nan
-283.981,0.280321,0,0.5,0.05,22.0168,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997139,-nan,-nan,-nan,0.49399,0,-nan,-nan
-293.51,0.533369,0,0.5,0.05,10.6601,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997216,-nan,-nan,-nan,0.502536,-nan,-nan,-nan
-284.342,0.280321,0,0.5,0.05,19.7437,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997904,-nan,-nan,-nan,0.502631,0,-nan,-nan
-294.14,0.533369,0,0.5,0.05,13.9142,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998554,-nan,-nan,-nan,0.510126,-nan,-nan,-nan
-283.644,0.280321,0,0.5,0.05,17.5613,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999313,-nan,-nan,-nan,0.512526,0,-nan,-nan
-283.222,0.280321,0,0.5,0.05,18.8343,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.506255,0,-nan,-nan
-283.554,0.280321,0,0.5,0.05,17.7467,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998624,-nan,-nan,-nan,0.508628,0,-nan,-nan
-282.508,0.280321,0,0.5,0.05,16.9797,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.516626,0,-nan,-nan
-303.458,0.533369,0,0.5,0.05,18.0836,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998576,-nan,-nan,-nan,0.505163,-nan,-nan,-nan
-300.505,0.43184,0,0.5,0.05,22.8626,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997801,-nan,-nan,-nan,0.501172,-nan,-nan,-nan
-302.326,0.533369,0,0.5,0.05,14.7927,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.496133,-nan,-nan,-nan
-298.986,0.43184,0,0.5,0.05,23.3662,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99858,-nan,-nan,-nan,0.497299,-nan,-nan,-nan
-336.235,0.0107627,0,0.5,0.05,211.775,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999572,-nan,-nan,-nan,0.509197,-nan,-nan,-nan
-296.635,0.828419,0,0.5,0.05,18.4164,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998116,-nan,-nan,-nan,0.504629,-nan,-nan,-nan
-299.516,0.828419,0,0.5,0.05,19.2005,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.498005,-nan,-nan,-nan
-282.761,0.280321,0,0.5,0.05,16.0006,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997866,-nan,-nan,-nan,0.494957,0,-nan,-nan
-295.03,0.828419,0,0.5,0.05,17.5011,1,2.06115e-09,-nan,-nan,-nan,-nan,0.995792,-nan,-nan,-nan,0.511267,-nan,-nan,-nan
-301.009,0.533369,0,0.5,0.05,13.3075,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999602,-nan,-nan,-nan,0.508971,-nan,-nan,-nan
-284.961,0.280321,0,0.5,0.05,18.3144,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999075,-nan,-nan,-nan,0.507487,0,-nan,-nan
-281.907,0.280321,0,0.5,0.05,17.9347,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.484051,0,-nan,-nan
-292.506,0.533369,0,0.5,0.05,10.1476,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998575,-nan,-nan,-nan,0.494994,-nan,-nan,-nan
-281.206,0.280321,0,0.5,0.05,12.7701,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997881,-nan,-nan,-nan,0.495118,0,-nan,-nan
-298.133,0.828419,0,0.5,0.05,11.0113,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999087,-nan,-nan,-nan,0.505118,-nan,-nan,-nan
-281.336,0.280321,0,0.5,0.05,12.5468,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998621,-nan,-nan,-nan,0.504967,0,-nan,-nan
-323.573,0.930763,0,0.5,0.05,80.9557,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999312,-nan,-nan,-nan,0.509251,-nan,-nan,-nan
-280.775,0.280321,0,0.5,0.05,12.3322,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998617,-nan,-nan,-nan,0.490691,0,-nan,-nan
-281.988,0.280321,0,0.5,0.05,12.6821,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998599,-nan,-nan,-nan,0.49635,0,-nan,-nan
-282.778,0.280321,0,0.5,0.05,14.0481,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997175,-nan,-nan,-nan,0.48273,0,-nan,-nan
-281.738,0.280321,0,0.5,0.05,14.5344,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998503,-nan,-nan,-nan,0.526566,0,-nan,-nan
-282.016,0.280321,0,0.5,0.05,14.3283,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998582,-nan,-nan,-nan,0.519838,0,-nan,-nan
-278.936,0.280321,0,0.5,0.05,14.2585,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.520627,0,-nan,-nan
-282.122,0.280321,0,0.5,0.05,15.251,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998601,-nan,-nan,-nan,0.507293,0,-nan,-nan
-279.694,0.280321,0,0.5,0.05,14.4859,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.517828,0,-nan,-nan
-299.702,0.828419,0,0.5,0.05,18.0881,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998987,-nan,-nan,-nan,0.50117,-nan,-nan,-nan
-282.177,0.280321,0,0.5,0.05,15.3121,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998589,-nan,-nan,-nan,0.513393,0,-nan,-nan
-281.64,0.280321,0,0.5,0.05,17.9177,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997305,-nan,-nan,-nan,0.514499,0,-nan,-nan
-281.578,0.280321,0,0.5,0.05,17.749,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998641,-nan,-nan,-nan,0.493399,0,-nan,-nan
-288.076,0.280321,0,0.5,0.05,20.8315,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997131,-nan,-nan,-nan,0.496397,0,-nan,-nan
-297.008,0.533369,0,0.5,0.05,20.0276,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997293,-nan,-nan,-nan,0.505461,-nan,-nan,-nan
-284.251,0.280321,0,0.5,0.05,23.5571,1,2.06115e-09,-nan,-nan,-nan,-nan,0.996523,-nan,-nan,-nan,0.496938,0,-nan,-nan
-284.215,0.280321,0,0.5,0.05,21.7441,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.481275,0,-nan,-nan
-302.251,0.43184,0,0.5,0.05,25.7401,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99916,-nan,-nan,-nan,0.502904,-nan,-nan,-nan
-301.763,0.533369,0,0.5,0.05,18.956,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998963,-nan,-nan,-nan,0.497455,-nan,-nan,-nan
-302.02,0.43184,0,0.5,0.05,25.3738,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997262,-nan,-nan,-nan,0.497046,-nan,-nan,-nan
-299.347,0.533369,0,0.5,0.05,18.9793,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.495897,-nan,-nan,-nan
-298.889,0.828419,0,0.5,0.05,23.9137,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999082,-nan,-nan,-nan,0.502388,-nan,-nan,-nan
-306.308,0.43184,0,0.5,0.05,25.2801,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99908,-nan,-nan,-nan,0.515944,-nan,-nan,-nan
-282.308,0.280321,0,0.5,0.05,16.896,1,2.06115e-09,-nan,-nan,-nan,-nan,0.996441,-nan,-nan,-nan,0.502404,0,-nan,-nan
-306.986,0.533369,0,0.5,0.05,19.2579,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998594,-nan,-nan,-nan,0.503977,-nan,-nan,-nan
-293.205,0.280321,0,0.5,0.05,18.0744,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.505779,0,-nan,-nan
-302.226,0.533369,0,0.5,0.05,18.5208,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999307,-nan,-nan,-nan,0.50313,-nan,-nan,-nan
-288.692,0.280321,0,0.5,0.05,15.53,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.527049,0,-nan,-nan
-288.961,0.280321,0,0.5,0.05,15.6225,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998507,-nan,-nan,-nan,0.492502,0,-nan,-nan
-289.3,0.280321,0,0.5,0.05,15.5856,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998586,-nan,-nan,-nan,0.519417,0,-nan,-nan
-299.098,0.43184,0,0.5,0.05,23.5675,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999472,-nan,-nan,-nan,0.51332,-nan,-nan,-nan
-286.952,0.280321,0,0.5,0.05,13.1476,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997253,-nan,-nan,-nan,0.505766,0,-nan,-nan
-298.833,0.828419,0,0.5,0.05,23.6111,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998479,-nan,-nan,-nan,0.512295,-nan,-nan,-nan
-297.578,0.533369,0,0.5,0.05,16.0664,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998411,-nan,-nan,-nan,0.499219,-nan,-nan,-nan
-297.699,0.828419,0,0.5,0.05,23.9881,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999311,-nan,-nan,-nan,0.511181,-nan,-nan,-nan
-295.763,0.533369,0,0.5,0.05,15.641,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998616,-nan,-nan,-nan,0.511937,-nan,-nan,-nan
-298.738,0.828419,0,0.5,0.05,20.7782,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998604,-nan,-nan,-nan,0.500195,-nan,-nan,-nan
-281.507,0.280321,0,0.5,0.05,20.4614,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997916,-nan,-nan,-nan,0.506799,0,-nan,-nan
-282.156,0.280321,0,0.5,0.05,22.0463,1,2.06115e-09,-nan,-nan,-nan,-nan,0.994429,-nan,-nan,-nan,0.503279,0,-nan,-nan
-298.946,0.828419,0,0.5,0.05,21.6022,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997675,-nan,-nan,-nan,0.514679,-nan,-nan,-nan
-283.627,0.280321,0,0.5,0.05,22.4948,1,2.06115e-09,-nan,-nan,-nan,-nan,0.995708,-nan,-nan,-nan,0.490125,0,-nan,-nan
-283.419,0.280321,0,0.5,0.05,21.9675,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.514143,0,-nan,-nan
-282.031,0.280321,0,0.5,0.05,21.174,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998649,-nan,-nan,-nan,0.492981,0,-nan,-nan
-298.511,0.43184,0,0.5,0.05,21.6045,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997851,-nan,-nan,-nan,0.505781,-nan,-nan,-nan
-280.873,0.280321,0,0.5,0.05,19.3019,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998563,-nan,-nan,-nan,0.507042,0,-nan,-nan
-302.1,0.828419,0,0.5,0.05,24.6553,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99907,-nan,-nan,-nan,0.510262,-nan,-nan,-nan
-287.937,0.280321,0,0.5,0.05,17.0194,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99797,-nan,-nan,-nan,0.514239,0,-nan,-nan
-287.917,0.280321,0,0.5,0.05,16.4403,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997238,-nan,-nan,-nan,0.517129,0,-nan,-nan
-299.284,0.533369,0,0.5,0.05,19.8592,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998061,-nan,-nan,-nan,0.506191,-nan,-nan,-nan
-280.514,0.280321,0,0.5,0.05,13.1902,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997947,-nan,-nan,-nan,0.511111,0,-nan,-nan
-284.514,0.280321,0,0.5,0.05,13.8018,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998615,-nan,-nan,-nan,0.482026,0,-nan,-nan
-300,0.533369,0,0.5,0.05,20.7289,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999069,-nan,-nan,-nan,0.516615,-nan,-nan,-nan
-304.895,0.828419,0,0.5,0.05,26.4786,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999185,-nan,-nan,-nan,0.503134,-nan,-nan,-nan
-281.964,0.280321,0,0.5,0.05,14.2991,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99817,-nan,-nan,-nan,0.514552,0,-nan,-nan
-281.138,0.280321,0,0.5,0.05,16.4923,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.519405,0,-nan,-nan
-297.265,0.533369,0,0.5,0.05,19.3319,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99965,-nan,-nan,-nan,0.512356,-nan,-nan,-nan
-295.587,0.533369,0,0.5,0.05,19.3784,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997257,-nan,-nan,-nan,0.490165,-nan,-nan,-nan
-307.645,0.43184,0,0.5,0.05,25.8721,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997597,-nan,-nan,-nan,0.505524,-nan,-nan,-nan
-282.927,0.280321,0,0.5,0.05,18.6362,1,2.06115e-09,-nan,-nan,-nan,-nan,0.996066,-nan,-nan,-nan,0.510068,0,-nan,-nan
-310.604,0.43184,0,0.5,0.05,25.5969,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998637,-nan,-nan,-nan,0.520726,-nan,-nan,-nan
-308.432,0.828419,0,0.5,0.05,29.3528,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998956,-nan,-nan,-nan,0.492881,-nan,-nan,-nan
-308.069,0.828419,0,0.5,0.05,29.6108,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998632,-nan,-nan,-nan,0.506698,-nan,-nan,-nan
-312.969,0.43184,0,0.5,0.05,26.5599,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99863,-nan,-nan,-nan,0.515748,-nan,-nan,-nan
-303.638,0.43184,0,0.5,0.05,24.7572,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.488095,-nan,-nan,-nan
-298.565,0.533369,0,0.5,0.05,24.591,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998613,-nan,-nan,-nan,0.507622,-nan,-nan,-nan
-291.097,0.280321,0,0.5,0.05,20.2545,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997396,-nan,-nan,-nan,0.506813,0,-nan,-nan
-291.11,0.280321,0,0.5,0.05,20.5916,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998607,-nan,-nan,-nan,0.522131,0,-nan,-nan
-284.691,0.280321,0,0.5,0.05,20.5724,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.493995,0,-nan,-nan
-281.88,0.280321,0,0.5,0.05,21.3394,1,2.06115e-09,-nan,-nan,-nan,-nan,0.994003,-nan,-nan,-nan,0.525237,0,-nan,-nan
-283.111,0.280321,0,0.5,0.05,23.5321,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997155,-nan,-nan,-nan,0.485093,0,-nan,-nan
-282.106,0.280321,0,0.5,0.05,21.9528,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99865,-nan,-nan,-nan,0.482055,0,-nan,-nan
-301.595,0.533369,0,0.5,0.05,21.4877,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998191,-nan,-nan,-nan,0.497895,-nan,-nan,-nan
-283.29,0.280321,0,0.5,0.05,20.7523,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997945,-nan,-nan,-nan,0.508699,0,-nan,-nan
