logLik,epsilon_neg_L1,epsilon_pos_L1,lambda,mu,diffusion_coef,tau_s,tau_l,epsilon_neg_accept,epsilon_pos_accept,lambda_accept,mu_accept,diffusion_coef_accept,tau_s_accept,tau_l_accept,change_k_accept,switch_anc_accept,add_anc_accept,make_founder_accept,make_orphan_accept
-762.216,0.828419,0,0.5,0.05,22.0088,1,2.06115e-09,-nan,-nan,-nan,-nan,0.995868,-nan,-nan,-nan,0.510305,0.00393701,0.003367,-nan
-760.507,0.0107627,0,0.5,0.05,13.1865,1,2.06115e-09,-nan,-nan,-nan,-nan,0.996395,-nan,-nan,-nan,0.525095,0,0,-nan
-780.951,0.43184,0,0.5,0.05,48.6937,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998158,-nan,-nan,-nan,0.520133,0.0104712,0.00255469,-nan
-758.497,0.0107627,0,0.5,0.05,14.5815,1,2.06115e-09,-nan,-nan,-nan,-nan,0.994513,-nan,-nan,-nan,0.527229,0,0,-nan
-756.343,0.0107627,0,0.5,0.05,15.3791,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997159,-nan,-nan,-nan,0.498002,0,0,-nan
-762.895,0.533369,0,0.5,0.05,26.7289,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999531,-nan,-nan,-nan,0.518026,0.00207469,0.000534759,-nan
-763.06,0.533369,0,0.5,0.05,26.5167,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997101,-nan,-nan,-nan,0.52442,0,0,-nan
-758.38,0.0107627,0,0.5,0.05,14.7171,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99609,-nan,-nan,-nan,0.511234,0.00398406,0.00106045,-nan
-758.391,0.0107627,0,0.5,0.05,13.5469,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.547319,0,0,-nan
-758.049,0.828419,0,0.5,0.05,24.0054,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998731,-nan,-nan,-nan,0.512727,0.00263505,0.000345901,-nan
-758.115,0.533369,0,0.5,0.05,25.1716,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999264,-nan,-nan,-nan,0.50912,0.0100671,0.00230769,-nan
-757.327,0.533369,0,0.5,0.05,25.541,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.523463,0,0,-nan
-755.883,0.533369,0,0.5,0.05,25.4219,1,2.06115e-09,-nan,-nan,-nan,-nan,0.994152,-nan,-nan,-nan,0.5,0,0,-nan
-762.933,0.0107627,0,0.5,0.05,11.6647,1,2.06115e-09,-nan,-nan,-nan,-nan,0.989802,-nan,-nan,-nan,0.50754,0.0044843,0.00123305,-nan
-758.354,0.533369,0,0.5,0.05,25.8861,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997015,-nan,-nan,-nan,0.494271,0,0,-nan
-766.153,0.0107627,0,0.5,0.05,10.8617,1,2.06115e-09,-nan,-nan,-nan,-nan,0.993007,-nan,-nan,-nan,0.490865,0.0126582,0.00301205,-nan
-766.904,0.0107627,0,0.5,0.05,10.3362,1,2.06115e-09,-nan,-nan,-nan,-nan,0.994253,-nan,-nan,-nan,0.525144,0,0.00302115,-nan
-770.506,0.0107627,0,0.5,0.05,8.94755,1,2.06115e-09,-nan,-nan,-nan,-nan,0.988571,-nan,-nan,-nan,0.512695,0,0,-nan
-759.837,0.828419,0,0.5,0.05,21.8576,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999038,-nan,-nan,-nan,0.511572,0.00133869,0.000344947,-nan
-754.835,0.828419,0,0.5,0.05,21.4178,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997191,-nan,-nan,-nan,0.518699,0,0,-nan
-757.678,0.828419,0,0.5,0.05,21.5171,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.502423,0,0,-nan
-759.026,0.828419,0,0.5,0.05,21.7371,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.50041,0,0,-nan
-767.403,0.533369,0,0.5,0.05,29.6575,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997491,-nan,-nan,-nan,0.505937,0.00289017,0.000775194,-nan
-761.935,0.828419,0,0.5,0.05,21.0214,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99851,-nan,-nan,-nan,0.525437,0,0,-nan
-766.226,0.0107627,0,0.5,0.05,12.6619,1,2.06115e-09,-nan,-nan,-nan,-nan,0.987874,-nan,-nan,-nan,0.516825,0.00786164,0.00181901,-nan
-758.858,0.828419,0,0.5,0.05,22.8609,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.528736,0,0,-nan
-774.266,0.533369,0,0.5,0.05,32.3878,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.511124,0.00677966,0.00162206,-nan
-758.288,0.828419,0,0.5,0.05,21.7711,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.506472,0,0,-nan
-768.728,0.0107627,0,0.5,0.05,10.3493,1,2.06115e-09,-nan,-nan,-nan,-nan,0.992063,-nan,-nan,-nan,0.516024,0,0.000754717,-nan
-762.642,0.828419,0,0.5,0.05,23.7195,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.504382,0,0,-nan
-758.959,0.828419,0,0.5,0.05,23.5036,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.530179,0.0140845,0.00286533,-nan
-756.998,0.828419,0,0.5,0.05,23.7359,1,2.06115e-09,-nan,-nan,-nan,-nan,0.994475,-nan,-nan,-nan,0.510417,0,0,-nan
-752.83,0.828419,0,0.5,0.05,22.5324,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.526059,0,0,-nan
-779.426,0.280321,0,0.5,0.05,28.7875,1,2.06115e-09,-nan,-nan,-nan,-nan,0.9987,-nan,-nan,-nan,0.516006,0.00436817,0.00107684,-nan
-758.35,0.828419,0,0.5,0.05,24.0512,1,2.06115e-09,-nan,-nan,-nan,-nan,0.995851,-nan,-nan,-nan,0.510212,0,0,-nan
-761.693,0.533369,0,0.5,0.05,29.7855,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999364,-nan,-nan,-nan,0.522652,0.00264901,0.000677736,-nan
-761.652,0.533369,0,0.5,0.05,30.0247,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.513944,0,0,-nan
-759.004,0.533369,0,0.5,0.05,27.3967,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.536429,0,0,-nan
-759.777,0.828419,0,0.5,0.05,19.9282,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.504501,0.0115942,0.00311042,-nan
-760.75,0.828419,0,0.5,0.05,19.2393,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997191,-nan,-nan,-nan,0.517713,0,0.0033557,-nan
-766.616,0.280321,0,0.5,0.05,27.2674,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.518328,0.00316456,0.000904977,-nan
-768.456,0.280321,0,0.5,0.05,25.4669,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.508065,0,0,-nan
-764.483,0.280321,0,0.5,0.05,25.4862,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.532404,0,0,-nan
-760.764,0.828419,0,0.5,0.05,19.2575,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999268,-nan,-nan,-nan,0.503291,0.0052356,0.000807103,-nan
-769.891,0.930763,0,0.5,0.05,31.8529,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998192,-nan,-nan,-nan,0.52084,0.00733535,0.00186779,-nan
-771.804,0.930763,0,0.5,0.05,33.4528,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.525682,0,0,-nan
-765.093,0.533369,0,0.5,0.05,28.3102,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999363,-nan,-nan,-nan,0.520403,0.00843882,0.00205198,-nan
-759.565,0.828419,0,0.5,0.05,20.025,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999261,-nan,-nan,-nan,0.523379,0,0,-nan
-777.357,0.280321,0,0.5,0.05,25.0286,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999521,-nan,-nan,-nan,0.52953,0.00607287,0.00152284,-nan
-766.328,0.930763,0,0.5,0.05,31.6184,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999239,-nan,-nan,-nan,0.509252,0.00326797,0.000769231,-nan
-772.979,0.930763,0,0.5,0.05,32.452,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99711,-nan,-nan,-nan,0.515625,0.0135135,0,-nan
-768.005,0.930763,0,0.5,0.05,32.9919,1,2.06115e-09,-nan,-nan,-nan,-nan,0.994638,-nan,-nan,-nan,0.517131,0,0.0033557,-nan
-769.685,0.533369,0,0.5,0.05,25.6586,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999066,-nan,-nan,-nan,0.506258,0.00205339,0.000537057,-nan
-770.552,0.0107627,0,0.5,0.05,8.29821,1,2.06115e-09,-nan,-nan,-nan,-nan,0.981808,-nan,-nan,-nan,0.514454,0.00628099,0.00243122,-nan
-768.851,0.930763,0,0.5,0.05,35.529,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997978,-nan,-nan,-nan,0.503513,0.00396825,0.0010917,-nan
-764.797,0.280321,0,0.5,0.05,21.1722,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.514734,0.0035524,0.000924214,-nan
-764.238,0.930763,0,0.5,0.05,34.3579,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998599,-nan,-nan,-nan,0.5249,0,0,-nan
-764.789,0.533369,0,0.5,0.05,26.5647,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998278,-nan,-nan,-nan,0.513565,0.00246305,0.000630517,-nan
-765.151,0.280321,0,0.5,0.05,23.2637,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999046,-nan,-nan,-nan,0.512814,0.00436681,0.00102354,-nan
-761.745,0.930763,0,0.5,0.05,33.4532,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999014,-nan,-nan,-nan,0.514765,0.00757576,0.00207684,-nan
-760.296,0.930763,0,0.5,0.05,32.8031,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.520384,0.0243902,0.00623053,-nan
-763.125,0.930763,0,0.5,0.05,32.8915,1,2.06115e-09,-nan,-nan,-nan,-nan,0.991643,-nan,-nan,-nan,0.519968,0,0,-nan
-758.159,0.828419,0,0.5,0.05,19.0197,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998831,-nan,-nan,-nan,0.514691,0.00241158,0.00062474,-nan
-770.063,0.533369,0,0.5,0.05,30.1895,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999519,-nan,-nan,-nan,0.526737,0.0037594,0.0010582,-nan
-759.615,0.828419,0,0.5,0.05,18.2803,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998527,-nan,-nan,-nan,0.505551,0,0,-nan
-767.315,0.828419,0,0.5,0.05,17.5615,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997085,-nan,-nan,-nan,0.52057,0,0,-nan
-757.723,0.280321,0,0.5,0.05,24.5843,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99929,-nan,-nan,-nan,0.512663,0.00486224,0.00114591,-nan
-777.455,0.930763,0,0.5,0.05,34.522,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998568,-nan,-nan,-nan,0.518155,0.00211864,0.000529942,-nan
-776.307,0.43184,0,0.5,0.05,43.3003,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998302,-nan,-nan,-nan,0.519199,0.00632669,0.00156139,-nan
-762.902,0.280321,0,0.5,0.05,24.746,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.514034,0,0,-nan
-776.143,0.930763,0,0.5,0.05,35.9733,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999067,-nan,-nan,-nan,0.522998,0,0,-nan
-763.17,0.280321,0,0.5,0.05,24.9704,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.498767,0.00502513,0.00147493,-nan
-767.816,0.533369,0,0.5,0.05,30.9151,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998077,-nan,-nan,-nan,0.515602,0,0,-nan
-763.175,0.533369,0,0.5,0.05,31.5095,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.505855,0,0,-nan
-777.231,0.43184,0,0.5,0.05,45.7649,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997603,-nan,-nan,-nan,0.513427,0.00202429,0.000516796,-nan
-767.676,0.533369,0,0.5,0.05,33.7783,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998492,-nan,-nan,-nan,0.521687,0.00584795,0.00153139,-nan
-761.63,0.828419,0,0.5,0.05,18.6133,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997126,-nan,-nan,-nan,0.521597,0.0031746,0.000857388,-nan
-763.223,0.280321,0,0.5,0.05,21.7646,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.518519,0,0,-nan
-766.001,0.930763,0,0.5,0.05,36.1595,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998564,-nan,-nan,-nan,0.516729,0.00154321,0.000382702,-nan
-761.04,0.280321,0,0.5,0.05,21.2077,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.523028,0.00505051,0.0015873,-nan
-758.754,0.828419,0,0.5,0.05,19.1389,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998553,-nan,-nan,-nan,0.523279,0.00289855,0.000801925,-nan
-761.194,0.828419,0,0.5,0.05,18.0064,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.513535,0,0.0030581,-nan
-770.709,0.533369,0,0.5,0.05,32.844,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999168,-nan,-nan,-nan,0.523413,0.00500835,0.00135135,-nan
-755.858,0.280321,0,0.5,0.05,21.707,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.512555,0.003003,0.000769231,-nan
-760.775,0.280321,0,0.5,0.05,21.6139,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.534733,0,0,-nan
-762.577,0.533369,0,0.5,0.05,32.6881,1,2.06115e-09,-nan,-nan,-nan,-nan,0.996237,-nan,-nan,-nan,0.525936,0,0,-nan
-754.593,0.280321,0,0.5,0.05,22.1435,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.533463,0,0,-nan
-761.484,0.0107627,0,0.5,0.05,11.7392,1,2.06115e-09,-nan,-nan,-nan,-nan,0.974353,-nan,-nan,-nan,0.514991,0.00878509,0.00385282,-nan
-758.517,0.280321,0,0.5,0.05,21.4569,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.523734,0,0,-nan
-765.43,0.0107627,0,0.5,0.05,9.91626,1,2.06115e-09,-nan,-nan,-nan,-nan,0.988858,-nan,-nan,-nan,0.517569,0,0.00152672,-nan
-767.27,0.930763,0,0.5,0.05,38.9341,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998783,-nan,-nan,-nan,0.511017,0.00505051,0.00130446,-nan
-776.871,0.930763,0,0.5,0.05,39.0412,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.514377,0.0142857,0.00307692,-nan
-758.945,0.280321,0,0.5,0.05,19.3729,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.524336,0,0,-nan
-770.206,0.0107627,0,0.5,0.05,8.19606,1,2.06115e-09,-nan,-nan,-nan,-nan,0.976512,-nan,-nan,-nan,0.50635,0.0021692,0.000798722,-nan
-765.498,0.0107627,0,0.5,0.05,9.16897,1,2.06115e-09,-nan,-nan,-nan,-nan,0.979827,-nan,-nan,-nan,0.531353,0.00900901,0.0030303,-nan
-764.067,0.280321,0,0.5,0.05,18.8115,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999043,-nan,-nan,-nan,0.537047,0,0,-nan
-760.707,0.828419,0,0.5,0.05,17.7398,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998072,-nan,-nan,-nan,0.519504,0.00308404,0.000635055,-nan
-756.937,0.828419,0,0.5,0.05,20.0241,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.495666,0,0,-nan
-759.836,0.280321,0,0.5,0.05,19.0124,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.539343,0,0,-nan
-760.303,0.828419,0,0.5,0.05,20.232,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.514052,0,0,-nan
-763.445,0.0107627,0,0.5,0.05,12.9897,1,2.06115e-09,-nan,-nan,-nan,-nan,0.991383,-nan,-nan,-nan,0.520398,0.00495663,0.00266951,-nan
-755.169,0.280321,0,0.5,0.05,20.4076,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.507345,0.00793651,0.00217628,-nan
-756.74,0.280321,0,0.5,0.05,20.401,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.501949,0,0,-nan
-760.032,0.0107627,0,0.5,0.05,14.0708,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997041,-nan,-nan,-nan,0.507199,0.00534759,0.00107411,-nan
-759.736,0.828419,0,0.5,0.05,20.4615,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.51943,0.00221729,0.000617665,-nan
-761.59,0.280321,0,0.5,0.05,19.4005,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.50304,0,0,-nan
-763.541,0.533369,0,0.5,0.05,31.4014,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998217,-nan,-nan,-nan,0.512406,0.00396825,0.00103765,-nan
-785.543,0.930763,0,0.5,0.05,44.3431,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998933,-nan,-nan,-nan,0.524653,0.00940228,0.00275862,-nan
-768.136,0.533369,0,0.5,0.05,32.1808,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.510518,0,0,-nan
-765.219,0.828419,0,0.5,0.05,22.4284,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999413,-nan,-nan,-nan,0.515746,0,0.000610501,-nan
-764.481,0.828419,0,0.5,0.05,22.5918,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.511915,0.0143885,0.00666667,-nan
-758.443,0.280321,0,0.5,0.05,21.488,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999513,-nan,-nan,-nan,0.5179,0.00189753,0.000532765,-nan
-765.829,0.533369,0,0.5,0.05,32.8577,1,2.06115e-09,-nan,-nan,-nan,-nan,0.994294,-nan,-nan,-nan,0.529952,0.00310559,0.000788644,-nan
-756.396,0.280321,0,0.5,0.05,20.3373,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998525,-nan,-nan,-nan,0.513341,0.00714286,0.00149031,-nan
-765.012,0.533369,0,0.5,0.05,31.7327,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997361,-nan,-nan,-nan,0.512705,0.00595238,0.00157729,-nan
-772.846,0.930763,0,0.5,0.05,45.29,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998908,-nan,-nan,-nan,0.526541,0.0139417,0.00418092,-nan
-763.296,0.533369,0,0.5,0.05,32.9455,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.515261,0.0123457,0.00301659,-nan
-762.238,0.828419,0,0.5,0.05,21.7874,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99959,-nan,-nan,-nan,0.521244,0.00307692,0.000449438,-nan
-776.985,0.930763,0,0.5,0.05,45.5938,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999067,-nan,-nan,-nan,0.508043,0.0131579,0.00206186,-nan
-761.816,0.828419,0,0.5,0.05,22.9089,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.499599,0,0,-nan
-768.149,0.533369,0,0.5,0.05,32.1547,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999291,-nan,-nan,-nan,0.510093,0.00967742,0.00226415,-nan
-761.583,0.280321,0,0.5,0.05,18.702,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999632,-nan,-nan,-nan,0.520092,0.00460123,0.00155219,-nan
-758.137,0.280321,0,0.5,0.05,18.779,1,2.06115e-09,-nan,-nan,-nan,-nan,0.994536,-nan,-nan,-nan,0.543845,0.010989,0,-nan
-762.632,0.828419,0,0.5,0.05,21.6895,1,2.06115e-09,-nan,-nan,-nan,-nan,0.9993,-nan,-nan,-nan,0.509914,0.00630915,0.00158604,-nan
-766.623,0.280321,0,0.5,0.05,20.3728,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.502412,0,0,-nan
-762.246,0.280321,0,0.5,0.05,20.7255,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.512292,0,0,-nan
-772.421,0.43184,0,0.5,0.05,49.3117,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998408,-nan,-nan,-nan,0.514229,0.00671946,0.00169338,-nan
-763.638,0.280321,0,0.5,0.05,19.7475,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998561,-nan,-nan,-nan,0.504819,0.00578035,0.00155763,-nan
-761.591,0.828419,0,0.5,0.05,25.8992,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998858,-nan,-nan,-nan,0.52371,0,0,-nan
-767.079,0.828419,0,0.5,0.05,25.336,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.522353,0.0113636,0.003663,-nan
-759.847,0.828419,0,0.5,0.05,23.7723,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.513051,0,0,-nan
-761.308,0.828419,0,0.5,0.05,22.1683,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.502857,0,0,-nan
-766.145,0.280321,0,0.5,0.05,21.1725,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.510889,0.00253165,0.000596303,-nan
-772.698,0.43184,0,0.5,0.05,50.0505,1,2.06115e-09,-nan,-nan,-nan,-nan,0.996653,-nan,-nan,-nan,0.511036,0.00378072,0.000908678,-nan
-758.983,0.280321,0,0.5,0.05,22.8903,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.513688,0,0,-nan
-769.317,0.533369,0,0.5,0.05,35.43,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998487,-nan,-nan,-nan,0.514724,0.00424448,0.00103691,-nan
-776.73,0.533369,0,0.5,0.05,36.0896,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.544953,0,0,-nan
-764.689,0.280321,0,0.5,0.05,24.0569,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999055,-nan,-nan,-nan,0.513836,0.0078125,0.002,-nan
-762.235,0.280321,0,0.5,0.05,23.1344,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.527016,0.0121951,0.00341297,-nan
-764.423,0.0107627,0,0.5,0.05,10.6943,1,2.06115e-09,-nan,-nan,-nan,-nan,0.98406,-nan,-nan,-nan,0.514501,0.005004,0.0024355,-nan
-761.301,0.828419,0,0.5,0.05,25.4321,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99938,-nan,-nan,-nan,0.526047,0.00263852,0.000698568,-nan
-759.399,0.280321,0,0.5,0.05,24.5684,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.501581,0,0,-nan
-759.754,0.0107627,0,0.5,0.05,14.3208,1,2.06115e-09,-nan,-nan,-nan,-nan,0.996143,-nan,-nan,-nan,0.524519,0.0147493,0.00214362,-nan
-763.621,0.0107627,0,0.5,0.05,14.8211,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.524007,0,0.00647249,-nan
-773.052,0.533369,0,0.5,0.05,37.1332,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998959,-nan,-nan,-nan,0.521013,0.00974026,0.00234834,-nan
-756.259,0.280321,0,0.5,0.05,24.027,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999282,-nan,-nan,-nan,0.516746,0.00315457,0.000784314,-nan
-756.418,0.280321,0,0.5,0.05,24.3184,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.520916,0.010989,0.00302115,-nan
-776.108,0.930763,0,0.5,0.05,41.2313,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997536,-nan,-nan,-nan,0.520211,0.00601633,0.00161987,-nan
-756.082,0.280321,0,0.5,0.05,22.7484,1,2.06115e-09,-nan,-nan,-nan,-nan,0.995763,-nan,-nan,-nan,0.499593,0.025641,0.00589971,-nan
-755.09,0.280321,0,0.5,0.05,23.6196,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997167,-nan,-nan,-nan,0.536723,0.0119048,0.00308642,-nan
-755.528,0.280321,0,0.5,0.05,24.3225,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997326,-nan,-nan,-nan,0.501989,0,0,-nan
-756.332,0.0107627,0,0.5,0.05,15.2281,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99858,-nan,-nan,-nan,0.514451,0.00496894,0.000783699,-nan
-760.942,0.828419,0,0.5,0.05,27.2468,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999298,-nan,-nan,-nan,0.522656,0.00107411,0.000259403,-nan
-766.539,0.828419,0,0.5,0.05,27.7184,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.495568,0,0,-nan
-759.819,0.828419,0,0.5,0.05,28.0185,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.540735,0,0,-nan
-759.432,0.280321,0,0.5,0.05,20.9749,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999419,-nan,-nan,-nan,0.512719,0.0026738,0.000618812,-nan
-761.227,0.280321,0,0.5,0.05,18.9595,1,2.06115e-09,-nan,-nan,-nan,-nan,0.996988,-nan,-nan,-nan,0.515588,0,0,-nan
-761.923,0.828419,0,0.5,0.05,29.2326,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999026,-nan,-nan,-nan,0.507185,0,0,-nan
-763.318,0.828419,0,0.5,0.05,28.7477,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997297,-nan,-nan,-nan,0.492207,0.011236,0.00310559,-nan
-770.468,0.280321,0,0.5,0.05,20.0014,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99904,-nan,-nan,-nan,0.524022,0.00436681,0.00108696,-nan
-759.099,0.0107627,0,0.5,0.05,14.3935,1,2.06115e-09,-nan,-nan,-nan,-nan,0.995592,-nan,-nan,-nan,0.518697,0,0,-nan
-765.047,0.0107627,0,0.5,0.05,12.8692,1,2.06115e-09,-nan,-nan,-nan,-nan,0.994318,-nan,-nan,-nan,0.503279,0,0.0030581,-nan
-762.862,0.0107627,0,0.5,0.05,13.6834,1,2.06115e-09,-nan,-nan,-nan,-nan,0.991914,-nan,-nan,-nan,0.503692,0.0121951,0.00304878,-nan
